473,4
474,61
475,44
475,74
476,29
477,59
477,73
478,86
478,4
478,90
479,81
479,94
480,68
481,92
481,97
482,28
483,11
483,84
484,19
484,40
484,33
485,49
485,42
486,74
487,89
487,54
488,100
489,17
489,29
490,63
490,94
490,45
491,55
491,26
492,41
493,70
493,11
494,95
495,17
495,54
496,58
496,32
496,21
497,84
497,29
498,34
499,58
499,26
500,36
501,93
501,10
502,36
502,64
502,52
503,47
503,33
504,22
505,34
505,60
506,99
507,6
507,27
508,27
508,78
508,63
509,97
509,59
510,1
511,15
511,14
512,68
513,58
513,14
514,66
514,20
514,86
515,89
515,20
516,54
517,89
517,12
518,36
519,19
519,45
520,74
520,94
520,29
521,73
521,42
522,75
523,26
523,34
524,75
525,50
525,64
526,89
526,79
526,41
527,35
527,58
528,12
529,29
529,66
530,81
531,90
531,17
532,7
532,56
532,87
533,41
533,66
534,11
535,98
535,43
536,44
537,83
537,73
538,100
538,50
538,44
539,97
539,38
540,19
541,7
541,50
542,84
543,4
543,9
544,95
544,16
544,80
545,85
545,78
546,7
547,79
547,1
548,84
549,87
549,10
550,36
550,95
550,2
551,59
551,78
552,96
553,41
553,58
554,45
555,44
555,83
556,17
556,86
556,42
557,68
557,9
558,31
559,47
559,22
560,38
561,25
561,66
562,46
562,63
562,97
563,13
563,35
564,17
565,41
565,69
566,42
567,58
567,32
568,1
568,48
568,88
569,57
569,51
570,37
571,10
571,16
572,58
573,20
573,55
574,26
574,97
574,98
575,8
575,29
576,27
577,33
577,3
578,42
579,2
579,99
580,79
580,61
580,5
581,20
581,75
582,54
583,25
583,90
584,95
585,17
585,86
586,96
586,70
586,18
587,75
587,4
588,15
589,51
589,48
590,35
591,87
591,73
592,44
592,25
592,75
593,84
593,75
594,83
595,64
595,60
596,47
597,41
597,93
598,6
598,51
598,10
599,38
599,76
600,53
601,62
601,67
602,78
603,5
603,11
604,35
604,54
604,77
605,8
605,12
606,19
607,100
607,95
608,17
609,98
609,57
610,84
610,36
610,85
611,82
611,6
612,75
613,7
613,81
614,14
615,25
615,20
616,7
616,58
616,94
617,81
617,9
618,21
619,5
619,49
620,22
621,32
621,6
622,81
622,7
622,47
623,69
623,72
624,62
625,38
625,59
626,69
627,53
627,54
628,65
628,93
628,26
629,30
629,91
630,42
631,54
631,55
632,20
633,1
633,12
634,62
634,93
634,57
635,45
635,37
636,7
637,64
637,42
638,87
639,99
639,42
640,45
640,62
640,11
641,96
641,55
642,40
643,11
643,71
644,80
645,97
645,7
646,72
646,86
646,92
647,100
647,18
648,48
649,1
649,35
650,84
651,99
651,98
652,10
652,26
652,90
653,2
653,51
654,83
655,96
655,39
656,75
657,63
657,34
658,7
658,28
658,55
659,88
659,56
660,81
661,16
661,7
662,30
663,42
663,95
664,46
664,61
664,57
665,45
665,34
666,98
667,19
667,53
668,17
669,72
669,33
670,51
670,85
670,58
671,86
671,11
672,83
673,71
673,81
674,84
675,65
675,69
676,87
676,9
676,53
677,45
677,24
678,33
679,97
679,41
680,34
681,6
681,1
682,40
682,6
682,64
683,72
683,56
684,57
685,66
685,19
686,98
687,73
687,1
688,69
688,90
688,40
689,87
689,47
690,26
691,19
691,55
692,50
693,30
693,33
694,50
694,59
694,97
695,59
695,19
696,71
697,48
697,2
698,34
699,55
699,87
700,98
700,55
700,60
701,23
701,52
702,45
703,71
703,2
704,47
705,48
705,24
706,30
706,34
706,45
707,23
707,71
708,28
709,36
709,26
710,32
711,100
711,92
712,65
712,74
712,35
713,90
713,10
714,30
715,46
715,85
716,53
717,92
717,25
718,79
718,77
718,62
719,91
719,39
720,94
721,86
721,38
722,58
723,36
723,33
724,5
724,18
724,77
725,57
725,77
726,30
727,8
727,77
728,63
729,29
729,8
730,33
730,11
730,57
731,73
731,67
732,28
733,18
733,41
734,15
735,28
735,2
736,17
736,39
736,8
737,25
737,51
738,14
739,18
739,15
740,6
741,70
741,43
742,4
742,72
742,4
743,42
743,57
744,93
745,66
745,67
746,98
747,87
747,88
748,38
748,64
748,22
749,18
749,67
750,57
751,18
751,93
752,16
753,72
753,56
754,30
754,56
754,20
755,40
755,46
756,96
757,24
757,51
758,30
759,57
759,50
760,26
760,98
760,12
761,92
761,94
762,68
763,85
763,37
764,50
765,52
765,83
766,88
766,6
766,52
767,100
767,24
768,53
769,23
769,2
770,29
771,18
771,1
772,73
772,9
772,67
773,41
773,12
774,71
775,70
775,17
776,25
777,55
777,66
778,79
778,15
778,3
779,16
779,53
780,59
781,11
781,72
782,39
783,6
783,78
784,33
784,79
784,45
785,98
785,32
786,15
787,15
787,94
788,23
789,80
789,59
790,67
790,49
790,11
791,22
791,54
792,75
793,81
793,70
794,2
795,78
795,89
796,1
796,40
796,70
797,57
797,53
798,76
799,84
799,85
800,3
801,82
801,14
802,47
802,42
802,76
803,83
803,43
804,61
805,8
805,14
806,1
807,96
807,67
808,95
808,84
808,45
809,23
809,22
810,54
811,53
811,15
812,72
813,25
813,27
814,31
814,81
814,49
815,15
815,67
816,14
817,70
817,79
818,49
819,40
819,2
820,49
820,53
820,2
821,20
821,4
822,64
823,100
823,28
824,72
825,44
825,64
826,57
826,4
826,17
827,37
827,32
828,23
829,59
829,57
830,67
831,91
831,29
832,22
832,62
832,30
833,2
833,62
834,68
835,41
835,10
836,39
837,25
837,67
838,44
838,10
838,97
839,48
839,1
840,73
841,55
841,73
842,86
843,77
843,69
844,42
844,78
844,91
845,12
845,18
846,69
847,82
847,20
848,7
849,93
849,96
850,23
850,45
850,69
851,73
851,100
852,38
853,45
853,48
854,5
855,70
855,5
856,79
856,74
856,65
857,4
857,39
858,6
859,74
859,21
860,64
861,95
861,29
862,85
862,43
862,37
863,29
863,12
864,68
865,36
865,87
866,95
867,99
867,67
868,51
868,52
868,25
869,33
869,12
870,93
871,19
871,72
872,49
873,32
873,19
874,12
874,9
874,84
875,38
875,63
876,36
877,41
877,43
878,19
879,27
879,72
880,32
880,44
880,21
881,32
881,43
882,74
883,92
883,18
884,6
885,50
885,37
886,14
886,92
886,65
887,29
887,60
888,85
889,87
889,11
890,24
891,77
891,72
892,55
892,54
892,18
893,4
893,74
894,46
895,14
895,61
896,79
897,34
897,92
898,89
898,44
898,49
899,34
899,41
900,36
901,3
901,60
902,25
903,96
903,7
904,45
904,47
904,59
905,80
905,68
906,76
907,22
907,86
908,95
909,100
909,23
910,55
910,56
910,24
911,4
911,96
912,33
913,37
913,69
914,54
915,78
915,87
916,86
916,58
916,70
917,60
917,37
918,71
919,63
919,15
920,87
921,96
921,93
922,29
922,84
922,32
923,66
923,89
924,48
925,76
925,37
926,19
927,58
927,91
928,88
928,46
928,13
929,30
929,22
930,53
931,34
931,56
932,82
933,51
933,69
934,51
934,39
934,28
935,92
935,79
936,14
937,89
937,5
938,58
939,58
939,68
940,22
940,49
940,63
941,24
941,62
942,47
943,67
943,8
944,13
945,37
945,9
946,6
946,45
946,55
947,47
947,31
948,82
949,6
949,18
950,72
951,50
951,64
952,99
952,28
952,73
953,55
953,20
954,10
955,72
955,88
956,76
957,63
957,44
958,59
958,61
958,69
959,26
959,71
960,39
961,30
961,55
962,32
963,98
963,84
964,62
964,15
964,24
965,42
965,86
966,3
967,25
967,76
968,56
969,93
969,74
970,53
970,31
970,98
971,5
971,71
972,1
973,58
973,84
974,65
975,63
975,79
976,90
976,5
976,100
977,73
977,56
978,63
979,82
979,83
980,17
981,17
981,77
982,74
982,36
982,26
983,81
983,71
984,74
985,89
985,1
986,42
987,84
987,13
988,6
988,28
988,91
989,62
989,80
990,14
991,17
991,28
992,1
993,51
993,46
994,14
994,51
994,77
995,60
995,17
996,7
997,68
997,18
998,97
999,37
999,41
1000,75
1000,19
1000,29
1001,34
1001,89
1002,54
1003,57
1003,34
1004,37
1005,29
1005,30
1006,60
1006,49
1006,73
1007,16
1007,78
1008,63
1009,23
1009,69
1010,5
1011,65
1011,41
1012,19
1012,64
1012,46
1013,73
1013,86
1014,63
1015,37
1015,9
1016,92
1017,72
1017,11
1018,67
1018,39
1018,13
1019,14
1019,57
1020,74
1021,52
1021,97
1022,80
1023,84
1023,4
1024,64
1024,25
1024,74
1025,58
1025,57
1026,74
1027,46
1027,100
1028,97
1029,28
1029,75
1030,9
1030,35
1030,89
1031,3
1031,19
1032,3
1033,11
1033,69
1034,100
1035,84
1035,1
1036,85
1036,39
1036,11
1037,14
1037,21
1038,4
1039,43
1039,49
1040,71
1041,53
1041,24
1042,31
1042,64
1042,5
1043,86
1043,98
1044,25
1045,36
1045,25
1046,89
1047,69
1047,54
1048,8
1048,54
1048,95
1049,29
1049,66
1050,38
1051,53
1051,82
1052,33
1053,10
1053,86
1054,21
1054,7
1054,71
1055,10
1055,5
1056,29
1057,45
1057,12
1058,85
1059,65
1059,43
1060,53
1060,49
1060,12
1061,11
1061,35
1062,87
1063,39
1063,86
1064,20
1065,83
1065,75
1066,68
1066,27
1066,25
1067,7
1067,44
1068,38
1069,20
1069,92
1070,62
1071,10
1071,59
1072,67
1072,86
1072,87
1073,69
1073,62
1074,2
1075,77
1075,59
1076,54
1077,17
1077,14
1078,3
1078,90
1078,31
1079,33
1079,82
1080,84
1081,92
1081,75
1082,14
1083,39
1083,94
1084,46
1084,75
1084,51
1085,68
1085,9
1086,69
1087,27
1087,99
1088,11
1089,66
1089,27
1090,19
1090,48
1090,6
1091,49
1091,48
1092,38
1093,92
1093,80
1094,32
1095,58
1095,13
1096,81
1096,39
1096,52
1097,16
1097,81
1098,14
1099,26
1099,8
1100,99
1101,52
1101,97
1102,4
1102,45
1102,90
1103,40
1103,1
1104,60
1105,85
1105,46
1106,93
1107,28
1107,19
1108,30
1108,72
1108,88
1109,70
1109,69
1110,9
1111,45
1111,20
1112,71
1113,1
1113,21
1114,17
1114,56
1114,90
1115,86
1115,52
1116,66
1117,17
1117,65
1118,21
1119,99
1119,59
1120,64
1120,22
1120,44
1121,75
1121,15
1122,16
1123,49
1123,86
1124,25
1125,96
1125,4
1126,51
1126,87
1126,19
1127,3
1127,85
1128,44
1129,53
1129,11
1130,98
1131,17
1131,7
1132,36
1132,4
1132,2
1133,45
1133,14
1134,24
1135,26
1135,14
1136,28
1137,47
1137,1
1138,65
1138,92
1138,27
1139,42
1139,5
1140,18
1141,64
1141,41
1142,32
1143,22
1143,97
1144,8
1144,15
1144,31
1145,76
1145,93
1146,4
1147,31
1147,44
1148,16
1149,37
1149,85
1150,52
1150,77
1150,56
1151,30
1151,57
1152,99
1153,46
1153,15
1154,27
1155,3
1155,29
1156,53
1156,99
1156,85
1157,50
1157,4
1158,83
1159,2
1159,54
1160,11
1161,57
1161,44
1162,23
1162,15
1162,33
1163,67
1163,95
1164,98
1165,40
1165,34
1166,92
1167,74
1167,96
1168,68
1168,19
1168,10
1169,81
1169,2
1170,2
1171,10
1171,20
1172,29
1173,70
1173,52
1174,42
1174,4
1174,47
1175,95
1175,52
1176,5
1177,82
1177,14
1178,82
1179,54
1179,99
1180,33
1180,19
1180,80
1181,78
1181,63
1182,9
1183,9
1183,37
1184,27
1185,14
1185,56
1186,96
1186,23
1186,61
1187,1
1187,13
1188,7
1189,99
1189,84
1190,22
1191,84
1191,59
1192,56
1192,33
1192,7
1193,14
1193,88
1194,1
1195,13
1195,43
1196,20
1197,16
1197,56
1198,50
1198,47
1198,39
1199,43
1199,88
1200,52
1201,78
1201,21
1202,48
1203,65
1203,81
1204,36
1204,69
1204,33
1205,12
1205,52
1206,97
1207,16
1207,34
1208,20
1209,5
1209,52
1210,52
1210,64
1210,19
1211,98
1211,55
1212,80
1213,25
1213,49
1214,94
1215,59
1215,66
1216,2
1216,64
1216,99
1217,86
1217,89
1218,73
1219,11
1219,46
1220,50
1221,51
1221,76
1222,76
1222,30
1222,55
1223,20
1223,37
1224,77
1225,3
1225,87
1226,46
1227,99
1227,67
1228,99
1228,98
1228,38
1229,70
1229,61
1230,9
1231,49
1231,25
1232,72
1233,73
1233,11
1234,90
1234,27
1234,41
1235,82
1235,29
1236,86
1237,63
1237,31
1238,87
1239,89
1239,75
1240,18
1240,35
1240,70
1241,30
1241,12
1242,98
1243,25
1243,30
1244,65
1245,4
1245,96
1246,75
1246,3
1246,11
1247,89
1247,97
1248,78
1249,88
1249,95
1250,72
1251,31
1251,17
1252,54
1252,17
1252,83
1253,44
1253,100
1254,27
1255,82
1255,68
1256,91
1257,96
1257,22
1258,12
1258,13
1258,78
1259,65
1259,95
1260,42
1261,9
1261,29
1262,70
1263,4
1263,61
1264,44
1264,93
1264,43
1265,4
1265,76
1266,73
1267,43
1267,37
1268,88
1269,23
1269,87
1270,58
1270,60
1270,56
1271,87
1271,83
1272,43
1273,25
1273,93
1274,35
1275,17
1275,82
1276,89
1276,11
1276,13
1277,71
1277,8
1278,18
1279,41
1279,49
1280,80
1281,15
1281,69
1282,53
1282,32
1282,3
1283,72
1283,77
1284,8
1285,1
1285,40
1286,64
1287,66
1287,47
1288,82
1288,88
1288,83
1289,1
1289,57
1290,40
1291,62
1291,63
1292,41
1293,70
1293,100
1294,15
1294,27
1294,74
1295,25
1295,97
1296,39
1297,2
1297,66
1298,100
1299,30
1299,76
1300,77
1300,52
1300,76
1301,55
1301,61
1302,73
1303,45
1303,81
1304,51
1305,75
1305,68
1306,28
1306,79
1306,10
1307,11
1307,77
1308,79
1309,53
1309,93
1310,64
1311,37
1311,79
1312,84
1312,49
1312,72
1313,79
1313,35
1314,50
1315,25
1315,50
1316,55
1317,28
1317,87
1318,84
1318,96
1318,81
1319,45
1319,31
1320,6
1321,58
1321,31
1322,45
1323,96
1323,52
1324,93
1324,5
1324,38
1325,25
1325,34
1326,66
1327,55
1327,92
1328,95
1329,83
1329,47
1330,97
1330,82
1330,3
1331,20
1331,78
1332,37
1333,68
1333,93
1334,56
1335,39
1335,98
1336,70
1336,14
1336,60
1337,38
1337,96
1338,97
1339,30
1339,2
1340,71
1341,67
1341,23
1342,34
1342,35
1342,85
1343,45
1343,3
1344,51
1345,11
1345,90
1346,77
1347,79
1347,44
1348,67
1348,66
1348,2
1349,29
1349,11
1350,58
1351,74
1351,40
1352,7
1353,10
1353,52
1354,92
1354,9
1354,81
1355,97
1355,64
1356,9
1357,57
1357,43
1358,9
1359,3
1359,80
1360,87
1360,62
1360,96
1361,50
1361,19
1362,29
1363,85
1363,71
1364,1
1365,29
1365,99
1366,92
1366,50
1366,96
1367,42
1367,17
1368,12
1369,76
1369,10
1370,9
1371,16
1371,30
1372,18
1372,31
1372,97
1373,80
1373,94
1374,47
1375,99
1375,1
1376,23
1377,97
1377,49
1378,86
1378,83
1378,55
1379,46
1379,91
1380,53
1381,13
1381,50
1382,50
1383,81
1383,65
1384,21
1384,32
1384,27
1385,79
1385,73
1386,81
1387,30
1387,29
1388,86
1389,10
1389,91
1390,42
1390,17
1390,81
1391,31
1391,14
1392,34
1393,73
1393,41
1394,95
1395,85
1395,3
1396,68
1396,44
1396,59
1397,91
1397,63
1398,83
1399,65
1399,71
1400,21
1401,23
1401,49
1402,57
1402,24
1402,48
1403,67
1403,79
1404,48
1405,13
1405,42
1406,95
1407,85
1407,80
1408,44
1408,84
1408,90
1409,88
1409,9
1410,75
1411,93
1411,63
1412,36
1413,84
1413,42
1414,80
1414,38
1414,80
1415,23
1415,19
1416,48
1417,36
1417,21
1418,71
1419,62
1419,54
1420,23
1420,21
1420,94
1421,26
1421,58
1422,28
1423,77
1423,1
1424,21
1425,51
1425,49
1426,29
1426,65
1426,25
1427,95
1427,34
1428,90
1429,5
1429,41
1430,19
1431,36
1431,40
1432,13
1432,72
1432,83
1433,85
1433,65
1434,57
1435,16
1435,87
1436,51
1437,81
1437,63
1438,34
1438,93
1438,82
1439,10
1439,37
1440,68
1441,72
1441,93
1442,38
1443,5
1443,28
1444,33
1444,23
1444,98
1445,13
1445,41
1446,24
1447,94
1447,18
1448,71
1449,49
1449,68
1450,51
1450,88
1450,80
1451,79
1451,11
1452,97
1453,42
1453,68
1454,39
1455,17
1455,11
1456,49
1456,79
1456,89
1457,8
1457,9
1458,76
1459,57
1459,29
1460,36
1461,32
1461,13
1462,19
1462,32
1462,15
1463,39
1463,11
1464,63
1465,56
1465,67
1466,52
1467,7
1467,56
1468,14
1468,76
1468,16
1469,77
1469,40
1470,100
1471,26
1471,51
1472,94
1473,33
1473,5
1474,39
1474,75
1474,33
1475,19
1475,59
1476,3
1477,89
1477,100
1478,99
1479,84
1479,53
1480,92
1480,37
1480,31
1481,94
1481,95
1482,9
1483,15
1483,53
1484,30
1485,36
1485,92
1486,40
1486,85
1486,44
1487,49
1487,25
1488,44
1489,100
1489,41
1490,23
1491,49
1491,51
1492,6
1492,38
1492,73
1493,92
1493,62
1494,23
1495,15
1495,25
1496,77
1497,86
1497,82
1498,79
1498,49
1498,42
1499,40
1499,84
1500,90
1501,81
1501,19
1502,30
1503,14
1503,91
1504,10
1504,69
1504,66
1505,79
1505,98
1506,12
1507,57
1507,83
1508,75
1509,7
1509,87
1510,99
1510,14
1510,45
1511,21
1511,69
1512,41
1513,32
1513,57
1514,96
1515,71
1515,70
1516,65
1516,48
1516,1
1517,28
1517,16
1518,17
1519,55
1519,18
1520,63
1521,11
1521,64
1522,99
1522,68
1522,36
1523,24
1523,19
1524,38
1525,16
1525,42
1526,99
1527,7
1527,42
1528,5
1528,68
1528,18
1529,49
1529,30
1530,78
1531,34
1531,6
1532,97
1533,76
1533,38
1534,74
1534,16
1534,54
1535,53
1535,5
1536,31
1537,46
1537,55
1538,46
1539,39
1539,72
1540,20
1540,75
1540,74
1541,92
1541,62
1542,26
1543,63
1543,57
1544,84
1545,61
1545,87
1546,81
1546,95
1546,1
1547,55
1547,92
1548,83
1549,69
1549,10
1550,4
1551,98
1551,23
1552,46
1552,4
1552,73
1553,93
1553,2
1554,40
1555,77
1555,71
1556,23
1557,4
1557,35
1558,11
1558,60
1558,91
1559,31
1559,45
1560,9
1561,31
1561,40
1562,92
1563,10
1563,70
1564,23
1564,94
1564,73
1565,94
1565,22
1566,82
1567,99
1567,12
1568,30
1569,14
1569,73
1570,88
1570,37
1570,73
1571,31
1571,26
1572,2
1573,3
1573,41
1574,39
1575,88
1575,10
1576,87
1576,67
1576,100
1577,30
1577,44
1578,72
1579,2
1579,69
1580,82
1581,60
1581,87
1582,96
1582,48
1582,25
1583,46
1583,84
1584,21
1585,82
1585,91
1586,74
1587,33
1587,23
1588,86
1588,57
1588,85
1589,49
1589,87
1590,8
1591,88
1591,60
1592,95
1593,99
1593,87
1594,90
1594,80
1594,59
1595,80
1595,37
1596,50
1597,4
1597,68
1598,89
1599,9
1599,45
1600,40
1600,59
1600,55
1601,19
1601,3
1602,76
1603,27
1603,97
1604,98
1605,13
1605,60
1606,18
1606,82
1606,59
1607,11
1607,48
1608,79
1609,15
1609,61
1610,100
1611,73
1611,35
1612,50
1612,70
1612,9
1613,36
1613,63
1614,57
1615,68
1615,80
1616,43
1617,10
1617,21
1618,4
1618,75
1618,67
1619,5
1619,41
1620,45
1621,87
1621,32
1622,12
1623,33
1623,60
1624,24
1624,52
1624,94
1625,100
1625,28
1626,72
1627,60
1627,45
1628,93
1629,38
1629,34
1630,95
1630,11
1630,64
1631,74
1631,28
1632,43
1633,57
1633,17
1634,51
1635,8
1635,73
1636,71
1636,78
1636,48
1637,85
1637,95
1638,71
1639,73
1639,59
1640,84
1641,28
1641,81
1642,38
1642,23
1642,43
1643,92
1643,17
1644,42
1645,42
1645,90
1646,71
1647,19
1647,48
1648,54
1648,58
1648,16
1649,45
1649,75
1650,82
1651,67
1651,74
1652,88
1653,77
1653,3
1654,25
1654,1
1654,2
1655,6
1655,100
1656,28
1657,100
1657,54
1658,25
1659,41
1659,68
1660,89
1660,20
1660,75
1661,99
1661,53
1662,24
1663,86
1663,13
1664,20
1665,52
1665,64
1666,5
1666,77
1666,15
1667,58
1667,27
1668,54
1669,68
1669,65
1670,42
1671,93
1671,98
1672,30
1672,74
1672,76
1673,21
1673,48
1674,29
1675,31
1675,28
1676,10
1677,69
1677,4
1678,38
1678,57
1678,2
1679,67
1679,36
1680,9
1681,23
1681,30
1682,30
1683,71
1683,31
1684,17
1684,82
1684,5
1685,27
1685,28
1686,46
1687,23
1687,66
1688,91
1689,74
1689,38
1690,38
1690,10
1690,39
1691,40
1691,73
1692,64
1693,27
1693,73
1694,12
1695,77
1695,95
1696,91
1696,84
1696,10
1697,4
1697,88
1698,37
1699,28
1699,82
1700,42
1701,41
1701,100
1702,72
1702,74
1702,20
1703,43
1703,14
1704,45
1705,83
1705,84
1706,91
1707,66
1707,94
1708,71
1708,82
1708,60
1709,78
1709,85
1710,18
1711,53
1711,27
1712,35
1713,64
1713,92
1714,74
1714,53
1714,98
1715,59
1715,67
1716,63
1717,18
1717,55
1718,99
1719,13
1719,18
1720,69
1720,87
1720,85
1721,70
1721,99
1722,31
1723,50
1723,20
1724,66
1725,87
1725,13
1726,72
1726,71
1726,37
1727,88
